date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:20	88569/88569	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2000:21:19%20GMT	https://sites.google.com/view/pizzaleader/home	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/sites.google.com/view/pizzaleader/home.html	(from )
19:21:21	77/77	---MCZ	200	added ('OK')	text/plain	date:Mon,%2019%20Aug%202024%2000:21:20%20GMT	https://sites.google.com/robots.txt		(from )
19:21:22	15014/15014	---M--	200	added ('OK')	text/javascript	etag:%222fa429eac967ec73%22	https://apis.google.com/js/client.js?onload=gapiLoaded	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/apis.google.com/js/clientc932.js	(from https://sites.google.com/view/pizzaleader/home)
19:21:23	83339/83339	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2000:21:22%20GMT	https://sites.google.com/view/pizzaleader/projects	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/sites.google.com/view/pizzaleader/projects.html	(from https://sites.google.com/view/pizzaleader/home)
19:21:24	88474/88474	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2000:21:23%20GMT	https://sites.google.com/view/pizzaleader/friends	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/sites.google.com/view/pizzaleader/friends.html	(from https://sites.google.com/view/pizzaleader/home)
19:21:25	83212/83212	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2000:21:24%20GMT	https://sites.google.com/view/pizzaleader/links	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/sites.google.com/view/pizzaleader/links.html	(from https://sites.google.com/view/pizzaleader/home)
19:21:26	505306/505306	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Jun%202023%2018:58:00%20GMT	https://ssl.gstatic.com/atari/images/simple-header-blended.png	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/ssl.gstatic.com/atari/images/simple-header-blended.png	(from https://sites.google.com/view/pizzaleader/home)
19:21:27	80879/80879	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2000:21:26%20GMT	https://sites.google.com/view/pizzaleader/projects/sunny-warfare	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/sites.google.com/view/pizzaleader/projects/sunny-warfare.html	(from https://sites.google.com/view/pizzaleader/projects)
19:21:28	80611/80611	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Aug%202024%2000:21:27%20GMT	https://sites.google.com/view/pizzaleader/projects/pizzamasters-bosses	/storage/emulated/0/HTTrack/Websites/pizzaleadrt/sites.google.com/view/pizzaleader/projects/pizzamasters-bosses.html	(from https://sites.google.com/view/pizzaleader/projects)
